userid,credit_card,dupe
31292916,332311xxxxxx8141|09-2026,True
11232324,332311xxxxxx9132|12-2025,True
54809700,332311xxxxxx9132|12-2025,True
45455366,332311xxxxxx9199|09-2020,True
2325674,332311xxxxxx9199|09-2020,True
986100,332311xxxxxx9312|09-2026,True
67396602,332311xxxxxx9312|09-2026,True
98504874,332311xxxxxx9393|03-2020,True
5577364,332311xxxxxx9393|03-2020,True
17758818,332311xxxxxx9393|03-2020,True
2462016,332381xxxxxx2243|02-2019,True
7145284,332381xxxxxx2243|02-2019,True
106017526,332381xxxxxx3212|08-2019,True
4618138,332381xxxxxx3212|08-2019,True
18832308,332381xxxxxx3284|09-2019,True
36885982,332381xxxxxx3284|09-2019,True
36588718,332381xxxxxx4020|09-2020,True
6689786,332381xxxxxx4020|09-2020,True
22978262,332381xxxxxx4244|10-2020,True
48670428,332381xxxxxx4244|10-2020,True
32210378,332381xxxxxx8901|11-2018,True
41280982,332381xxxxxx8901|11-2018,True
10345644,332381xxxxxx8922|11-2019,True
10092050,332381xxxxxx8922|11-2019,True
772218,332381xxxxxx8939|05-2019,True
18744750,332381xxxxxx8939|05-2019,True
32283772,332381xxxxxx9390|05-2020,True
25581068,332381xxxxxx9390|05-2020,True
14033160,332381xxxxxx9949|11-2020,True
22381546,332381xxxxxx9949|11-2020,True
71776950,332400xxxxxx0283|10-2026,True
36027238,332400xxxxxx0283|10-2026,True
1995742,332400xxxxxx2293|10-2018,True
37444784,332400xxxxxx2293|10-2018,True
37449164,332400xxxxxx2293|10-2018,True
63210200,332400xxxxxx3339|05-2026,True
32590974,332400xxxxxx3339|05-2026,True
32469950,332400xxxxxx3924|03-2024,True
21718916,332400xxxxxx3924|03-2024,True
21722720,332400xxxxxx3924|03-2024,True
7141008,332400xxxxxx4999|11-2026,True
73751892,332400xxxxxx4999|11-2026,True
25581068,332449xxxxxx3293|07-2021,True
32283772,332449xxxxxx3293|07-2021,True
41179526,332449xxxxxx8291|08-2020,True
30556264,332449xxxxxx8291|08-2020,True
31139602,332498xxxxxx1493|11-2019,True
3087892,332498xxxxxx1493|11-2019,True
8611486,332498xxxxxx9139|12-2021,True
23804422,332498xxxxxx9139|12-2021,True
44991594,333008xxxxxx1920|01-2022,True
47395218,333008xxxxxx1920|01-2022,True
5003238,333008xxxxxx1943|04-2021,True
91253944,333008xxxxxx1943|04-2021,True
97299562,333008xxxxxx2324|03-2022,True
5597378,333008xxxxxx2324|03-2022,True
47395218,333008xxxxxx3249|07-2022,True
44991594,333008xxxxxx3249|07-2022,True
2325674,333008xxxxxx3292|08-2021,True
45455366,333008xxxxxx3292|08-2021,True
37449164,333008xxxxxx3492|10-2022,True
37444784,333008xxxxxx3492|10-2022,True
11130964,333008xxxxxx4029|08-2021,True
4973106,333008xxxxxx4029|08-2021,True
50898566,333008xxxxxx9142|11-2021,True
50896180,333008xxxxxx9142|11-2021,True
29044192,333008xxxxxx9209|05-2021,True
14222102,333008xxxxxx9209|05-2021,True
73031372,333230xxxxxx0093|09-2022,True
56572368,333230xxxxxx0093|09-2022,True
11724854,333230xxxxxx0348|08-2022,True
25332382,333230xxxxxx0348|08-2022,True
2462016,333230xxxxxx0832|08-2022,True
7145284,333230xxxxxx0832|08-2022,True
42246350,333230xxxxxx1429|07-2022,True
26633138,333230xxxxxx1429|07-2022,True
13305002,333230xxxxxx1932|09-2022,True
74382774,333230xxxxxx1932|09-2022,True
55309988,333230xxxxxx2042|11-2022,True
16927526,333230xxxxxx2042|11-2022,True
3028046,333230xxxxxx2393|10-2022,True
96455254,333230xxxxxx2393|10-2022,True
6000260,333230xxxxxx2398|11-2022,True
58721164,333230xxxxxx2398|11-2022,True
2245924,333230xxxxxx2909|09-2022,True
1542216,333230xxxxxx2909|09-2022,True
92080362,333230xxxxxx3290|08-2022,True
9403216,333230xxxxxx3290|08-2022,True
35037358,333230xxxxxx3334|10-2022,True
82900734,333230xxxxxx3334|10-2022,True
9124674,333230xxxxxx3492|10-2022,True
3722188,333230xxxxxx3492|10-2022,True
13992342,333230xxxxxx3931|08-2022,True
6239752,333230xxxxxx3931|08-2022,True
8299830,333230xxxxxx3942|09-2022,True
91818974,333230xxxxxx3942|09-2022,True
80600902,333230xxxxxx3993|12-2022,True
23096970,333230xxxxxx3993|12-2022,True
73157414,333230xxxxxx4012|08-2022,True
69039602,333230xxxxxx4012|08-2022,True
44300744,333230xxxxxx4323|10-2022,True
3722188,333230xxxxxx4323|10-2022,True
32448584,333230xxxxxx8238|02-2022,True
1904012,333230xxxxxx8238|02-2022,True
58588782,333230xxxxxx9280|08-2022,True
84167310,333230xxxxxx9280|08-2022,True
7974388,333230xxxxxx9298|09-2022,True
3609976,333230xxxxxx9298|09-2022,True
67979120,333230xxxxxx9392|09-2022,True
19075478,333230xxxxxx9392|09-2022,True
21214886,333230xxxxxx9432|08-2022,True
6600256,333230xxxxxx9432|08-2022,True
56832678,333230xxxxxx9882|07-2022,True
75061852,333230xxxxxx9882|07-2022,True
55654328,333230xxxxxx9882|07-2022,True
17937674,333230xxxxxx9982|06-2022,True
32793828,333230xxxxxx9982|06-2022,True
42841336,333230xxxxxx9984|08-2022,True
30694682,333230xxxxxx9984|08-2022,True
46997372,333843xxxxxx0329|04-2020,True
5755770,333843xxxxxx0329|04-2020,True
6835682,333843xxxxxx2820|08-2021,True
2264618,333843xxxxxx2820|08-2021,True
54122854,333843xxxxxx2892|08-2021,True
87457558,333843xxxxxx2892|08-2021,True
33040490,333843xxxxxx9099|01-2022,True
57375248,333843xxxxxx9099|01-2022,True
4292488,333843xxxxxx9339|04-2020,True
85396348,333843xxxxxx9339|04-2020,True
28994966,333892xxxxxx0233|06-2017,True
30555728,333892xxxxxx0233|06-2017,True
93482856,334109xxxxxx8099|09-2020,True
32061864,334109xxxxxx8099|09-2020,True
36280944,334922xxxxxx3293|09-2020,True
40939942,334922xxxxxx3293|09-2020,True
8295288,334922xxxxxx3343|05-2017,True
11764024,334922xxxxxx3343|05-2017,True
11764024,334922xxxxxx3343|05-2022,True
8295288,334922xxxxxx3343|05-2022,True
31369590,334922xxxxxx4143|05-2022,True
9686744,334922xxxxxx4143|05-2022,True
3013148,334922xxxxxx9110|10-2021,True
18259308,334922xxxxxx9110|10-2021,True
19946718,334922xxxxxx9293|01-2020,True
37860128,334922xxxxxx9293|01-2020,True
89416496,338244xxxxxx2322|09-2020,True
75094150,338244xxxxxx2322|09-2020,True
61288546,338244xxxxxx2322|09-2020,True
13128218,338244xxxxxx3100|02-2020,True
13187274,338244xxxxxx3100|02-2020,True
77888242,338244xxxxxx3803|12-2020,True
899882,338244xxxxxx3803|12-2020,True
19744760,338244xxxxxx3809|10-2019,True
42593294,338244xxxxxx3809|10-2019,True
24798746,338244xxxxxx8322|07-2018,True
7365568,338244xxxxxx8322|07-2018,True
25668690,338244xxxxxx8990|11-2018,True
44996998,338244xxxxxx8990|11-2018,True
45473362,338244xxxxxx9123|06-2018,True
58902144,338244xxxxxx9123|06-2018,True
62640160,339242xxxxxx2003|05-2022,True
105629224,339242xxxxxx2003|05-2022,True
30975434,339242xxxxxx4004|04-2020,True
44827014,339242xxxxxx4004|04-2020,True
21058414,339242xxxxxx4004|04-2020,True
33880694,339242xxxxxx9008|05-2020,True
12569674,339242xxxxxx9008|05-2020,True
3426020,339242xxxxxx9009|10-2018,True
1572916,339242xxxxxx9009|10-2018,True
39454952,339243xxxxxx1009|02-2021,True
7050558,339243xxxxxx1009|02-2021,True
25401452,339243xxxxxx3020|08-2019,True
87255304,339243xxxxxx3020|08-2019,True
19670218,339243xxxxxx8099|01-2020,True
19766388,339243xxxxxx8099|01-2020,True
95467420,339243xxxxxx9004|03-2019,True
91986876,339243xxxxxx9004|03-2019,True
4563580,339243xxxxxx9004|03-2019,True
50807780,339243xxxxxx9022|04-2018,True
46693760,339243xxxxxx9022|04-2018,True
30714168,342918xxxxxx2930|02-2022,True
36676466,342918xxxxxx2930|02-2022,True
41280982,349334xxxxxx0028|04-2021,True
32210378,349334xxxxxx0028|04-2021,True
44015064,349334xxxxxx3821|07-2019,True
55858596,349334xxxxxx3821|07-2019,True
20204526,349334xxxxxx4229|04-2019,True
79433794,349334xxxxxx4229|04-2019,True
83289020,349391xxxxxx3841|10-2022,True
44443442,349391xxxxxx3841|10-2022,True
6938772,349394xxxxxx8438|04-2021,True
32112398,349394xxxxxx8438|04-2021,True
21718916,381190xxxxxx1991|08-2021,True
34043856,381190xxxxxx1991|08-2021,True
19075478,382931xxxxxx0111|10-2022,True
67979120,382931xxxxxx0111|10-2022,True
42385982,382931xxxxxx3410|04-2020,True
33845396,382931xxxxxx3410|04-2020,True
62209476,382931xxxxxx3442|04-2020,True
72705674,382931xxxxxx3442|04-2020,True
41280982,382931xxxxxx8332|04-2020,True
32210378,382931xxxxxx8332|04-2020,True
13319232,382931xxxxxx8393|11-2018,True
12720014,382931xxxxxx8393|11-2018,True
1995742,382931xxxxxx8992|12-2020,True
37444784,382931xxxxxx8992|12-2020,True
37449164,382931xxxxxx8992|12-2020,True
6239752,382931xxxxxx9098|04-2020,True
13992342,382931xxxxxx9098|04-2020,True
44993090,383241xxxxxx0942|08-2020,True
65366650,383241xxxxxx0942|08-2020,True
2462016,383241xxxxxx1189|05-2019,True
7145284,383241xxxxxx1189|05-2019,True
61559254,383241xxxxxx2201|05-2019,True
29080424,383241xxxxxx2201|05-2019,True
16046328,383241xxxxxx3094|04-2020,True
45168380,383241xxxxxx3094|04-2020,True
63062440,383241xxxxxx3839|03-2021,True
7272642,383241xxxxxx3839|03-2021,True
88903734,383241xxxxxx4992|09-2020,True
14494200,383241xxxxxx4992|09-2020,True
15781376,383241xxxxxx9033|05-2019,True
38000716,383241xxxxxx9033|05-2019,True
10071484,383241xxxxxx9291|09-2019,True
2215486,383241xxxxxx9291|09-2019,True
20561670,383249xxxxxx0208|12-2019,True
50152862,383249xxxxxx0208|12-2019,True
8299830,383249xxxxxx0394|06-2019,True
91818974,383249xxxxxx0394|06-2019,True
22779796,383249xxxxxx1921|02-2019,True
25359250,383249xxxxxx1921|02-2019,True
16891608,383249xxxxxx2492|09-2020,True
25374258,383249xxxxxx2492|09-2020,True
34043856,383249xxxxxx3191|05-2019,True
32469950,383249xxxxxx3191|05-2019,True
66619614,383249xxxxxx3282|08-2019,True
38531754,383249xxxxxx3282|08-2019,True
58117610,383249xxxxxx3492|08-2018,True
61241190,383249xxxxxx3492|08-2018,True
34042966,383249xxxxxx4032|05-2019,True
21718916,383249xxxxxx4032|05-2019,True
16885274,383249xxxxxx9230|11-2018,True
70661506,383249xxxxxx9230|11-2018,True
9180476,383249xxxxxx9239|04-2019,True
31599100,383249xxxxxx9239|04-2019,True
97064836,383249xxxxxx9323|06-2018,True
17765776,383249xxxxxx9323|06-2018,True
8326640,383312xxxxxx8939|08-2020,True
576672,383312xxxxxx8939|08-2020,True
22771632,383312xxxxxx8989|03-2020,True
28256176,383312xxxxxx8989|03-2020,True
60748192,383322xxxxxx0483|10-2022,True
53515812,383322xxxxxx0483|10-2022,True
7870650,383322xxxxxx1390|11-2018,True
82949668,383322xxxxxx1390|11-2018,True
7817452,383322xxxxxx2049|07-2019,True
49811440,383322xxxxxx2049|07-2019,True
72770834,383322xxxxxx2233|05-2019,True
5778284,383322xxxxxx2233|05-2019,True
72707022,383322xxxxxx2303|12-2019,True
36617370,383322xxxxxx2303|12-2019,True
27515274,383322xxxxxx2338|10-2017,True
28868988,383322xxxxxx2338|10-2017,True
6164750,383411xxxxxx9002|05-2022,True
45869952,383411xxxxxx9002|05-2022,True
26675882,383419xxxxxx0002|07-2019,True
22397854,383419xxxxxx0002|07-2019,True
13778008,383419xxxxxx1003|03-2020,True
15154520,383419xxxxxx1003|03-2020,True
3125718,383419xxxxxx1003|06-2018,True
96141464,383419xxxxxx1003|06-2018,True
24211804,383419xxxxxx1004|03-2020,True
14377778,383419xxxxxx1004|03-2020,True
72100384,383419xxxxxx1004|04-2021,True
83374134,383419xxxxxx1004|04-2021,True
7054656,383419xxxxxx1204|08-2017,True
11986962,383419xxxxxx1204|08-2017,True
60466796,383419xxxxxx2000|11-2018,True
3385990,383419xxxxxx2000|11-2018,True
36325684,383419xxxxxx2002|10-2019,True
11682124,383419xxxxxx2002|10-2019,True
13350628,383419xxxxxx2009|01-2021,True
37399568,383419xxxxxx2009|01-2021,True
25211100,383419xxxxxx2009|10-2020,True
945064,383419xxxxxx2009|10-2020,True
49983638,383419xxxxxx3002|09-2020,True
8116750,383419xxxxxx3002|09-2020,True
52700642,383419xxxxxx3002|11-2020,True
40157088,383419xxxxxx3002|11-2020,True
27782384,383419xxxxxx3003|10-2018,True
76945534,383419xxxxxx3003|10-2018,True
7534878,383419xxxxxx3003|10-2018,True
13992342,383419xxxxxx3008|11-2018,True
6239752,383419xxxxxx3008|11-2018,True
11450988,383419xxxxxx3009|11-2018,True
11274738,383419xxxxxx3009|11-2018,True
59673600,383419xxxxxx3009|11-2018,True
24302196,383419xxxxxx4002|11-2018,True
20075718,383419xxxxxx4002|11-2018,True
20788774,383419xxxxxx4002|11-2018,True
2933286,383419xxxxxx4003|10-2020,True
4023702,383419xxxxxx4003|10-2020,True
41970052,383419xxxxxx4009|12-2018,True
8150338,383419xxxxxx4009|12-2018,True
32942308,383419xxxxxx8002|06-2018,True
6376806,383419xxxxxx8002|06-2018,True
34677276,383419xxxxxx9000|05-2021,True
39363170,383419xxxxxx9000|05-2021,True
8912164,383419xxxxxx9009|11-2018,True
19936850,383419xxxxxx9009|11-2018,True
34042966,384132xxxxxx2812|03-2021,True
32469950,384132xxxxxx2812|03-2021,True
57418112,384132xxxxxx4239|11-2020,True
31356658,384132xxxxxx4239|11-2020,True
27595586,384132xxxxxx4284|11-2020,True
106259726,384132xxxxxx4284|11-2020,True
45311654,384139xxxxxx2822|06-2020,True
18295200,384139xxxxxx2822|06-2020,True
92051796,384139xxxxxx9118|07-2020,True
30991340,384139xxxxxx9118|07-2020,True
46233158,384139xxxxxx9402|06-2021,True
1166876,384139xxxxxx9402|06-2021,True
48879556,388322xxxxxx0104|11-2020,True
49651014,388322xxxxxx0104|11-2020,True
22891632,388322xxxxxx0204|02-2019,True
29876096,388322xxxxxx0204|02-2019,True
12171034,388322xxxxxx0209|07-2019,True
21199654,388322xxxxxx0209|07-2019,True
28340152,388322xxxxxx0209|09-2021,True
6622500,388322xxxxxx0209|09-2021,True
26922114,388322xxxxxx0224|05-2020,True
32238436,388322xxxxxx0224|05-2020,True
36637820,388322xxxxxx0300|02-2021,True
16707978,388322xxxxxx0300|02-2021,True
55922834,388322xxxxxx0300|02-2021,True
52326456,388322xxxxxx0300|02-2021,True
1710916,388322xxxxxx0308|11-2020,True
1882364,388322xxxxxx0308|11-2020,True
48520138,388322xxxxxx0322|12-2018,True
45942494,388322xxxxxx0322|12-2018,True
45942494,388322xxxxxx0392|12-2018,True
48520138,388322xxxxxx0392|12-2018,True
10460502,388322xxxxxx0402|07-2020,True
2830712,388322xxxxxx0402|07-2020,True
57418112,388322xxxxxx0423|08-2020,True
31356658,388322xxxxxx0423|08-2020,True
4197106,388322xxxxxx0492|11-2017,True
2751374,388322xxxxxx0492|11-2017,True
86577006,388322xxxxxx0492|11-2021,True
16021662,388322xxxxxx0492|11-2021,True
35752704,388322xxxxxx0803|04-2021,True
643248,388322xxxxxx0803|04-2021,True
46078130,388322xxxxxx0909|10-2021,True
87304550,388322xxxxxx0909|10-2021,True
910612,388322xxxxxx0999|04-2021,True
7512608,388322xxxxxx0999|04-2021,True
37008172,388322xxxxxx1004|08-2020,True
58828944,388322xxxxxx1004|08-2020,True
12883504,388322xxxxxx1029|12-2020,True
82051722,388322xxxxxx1029|12-2020,True
72010080,388322xxxxxx1103|12-2019,True
76535308,388322xxxxxx1103|12-2019,True
73469140,388322xxxxxx1108|03-2020,True
29266120,388322xxxxxx1108|03-2020,True
51815328,388322xxxxxx1193|01-2019,True
10339146,388322xxxxxx1193|01-2019,True
41668782,388322xxxxxx1203|10-2020,True
24702766,388322xxxxxx1203|10-2020,True
45697420,388322xxxxxx1203|11-2020,True
24552408,388322xxxxxx1203|11-2020,True
13490056,388322xxxxxx1204|01-2020,True
14193122,388322xxxxxx1204|01-2020,True
22083870,388322xxxxxx1204|05-2020,True
25968312,388322xxxxxx1204|05-2020,True
21378766,388322xxxxxx1208|09-2020,True
84570572,388322xxxxxx1208|09-2020,True
75344334,388322xxxxxx1209|01-2021,True
1184874,388322xxxxxx1209|01-2021,True
18384534,388322xxxxxx1209|05-2020,True
22694026,388322xxxxxx1209|05-2020,True
50717096,388322xxxxxx1302|04-2020,True
9055730,388322xxxxxx1302|04-2020,True
37483728,388322xxxxxx1303|02-2021,True
10398988,388322xxxxxx1303|02-2021,True
35503444,388322xxxxxx1303|02-2021,True
12596720,388322xxxxxx1308|10-2020,True
55877206,388322xxxxxx1308|10-2020,True
22342034,388322xxxxxx1309|10-2019,True
61538114,388322xxxxxx1309|10-2019,True
58052784,388322xxxxxx1322|01-2021,True
19966484,388322xxxxxx1322|01-2021,True
76272498,388322xxxxxx1801|08-2020,True
58683418,388322xxxxxx1801|08-2020,True
1128272,388322xxxxxx1823|08-2020,True
30887814,388322xxxxxx1823|08-2020,True
48759178,388322xxxxxx1829|12-2020,True
34157512,388322xxxxxx1829|12-2020,True
90923116,388322xxxxxx1900|03-2020,True
21409530,388322xxxxxx1900|03-2020,True
9190166,388322xxxxxx1903|11-2020,True
21806248,388322xxxxxx1903|11-2020,True
87803560,388322xxxxxx1908|05-2020,True
53874374,388322xxxxxx1908|05-2020,True
11847568,388322xxxxxx1908|05-2021,True
29175916,388322xxxxxx1908|05-2021,True
61559254,388322xxxxxx1908|12-2021,True
6175016,388322xxxxxx1908|12-2021,True
49239714,388322xxxxxx1909|08-2020,True
7277750,388322xxxxxx1909|08-2020,True
23152340,388322xxxxxx1909|08-2020,True
34418554,388322xxxxxx1909|08-2020,True
65166458,388322xxxxxx1922|11-2018,True
10125830,388322xxxxxx1922|11-2018,True
1542216,388322xxxxxx2029|06-2020,True
2245924,388322xxxxxx2029|06-2020,True
7812884,388322xxxxxx2029|08-2020,True
34772144,388322xxxxxx2029|08-2020,True
62151302,388322xxxxxx2102|02-2021,True
51334326,388322xxxxxx2102|02-2021,True
20908930,388322xxxxxx2102|03-2020,True
29298906,388322xxxxxx2102|03-2020,True
38432224,388322xxxxxx2121|03-2019,True
11869766,388322xxxxxx2121|03-2019,True
60278180,388322xxxxxx2123|01-2022,True
101393414,388322xxxxxx2123|01-2022,True
23292416,388322xxxxxx2200|05-2021,True
37747670,388322xxxxxx2200|05-2021,True
33076238,388322xxxxxx2201|01-2020,True
40409794,388322xxxxxx2201|01-2020,True
13161782,388322xxxxxx2202|07-2019,True
4868070,388322xxxxxx2202|07-2019,True
56895880,388322xxxxxx2203|01-2018,True
10136268,388322xxxxxx2203|01-2018,True
44976730,388322xxxxxx2203|01-2021,True
62542736,388322xxxxxx2203|01-2021,True
100889050,388322xxxxxx2203|01-2021,True
7184464,388322xxxxxx2203|01-2021,True
44041094,388322xxxxxx2203|01-2021,True
87246952,388322xxxxxx2203|04-2021,True
4950156,388322xxxxxx2203|04-2021,True
39979654,388322xxxxxx2203|07-2019,True
9727566,388322xxxxxx2203|07-2019,True
39521902,388322xxxxxx2203|07-2019,True
3653962,388322xxxxxx2203|08-2020,True
114164902,388322xxxxxx2203|08-2020,True
22768686,388322xxxxxx2203|11-2021,True
74267236,388322xxxxxx2203|11-2021,True
109336354,388322xxxxxx2203|12-2021,True
61611654,388322xxxxxx2203|12-2021,True
40104684,388322xxxxxx2204|05-2020,True
8258666,388322xxxxxx2204|05-2020,True
48135986,388322xxxxxx2204|08-2018,True
21264584,388322xxxxxx2204|08-2018,True
69948648,388322xxxxxx2208|07-2020,True
16282726,388322xxxxxx2208|07-2020,True
30913888,388322xxxxxx2209|02-2020,True
33117364,388322xxxxxx2209|02-2020,True
17042740,388322xxxxxx2209|02-2020,True
21557910,388322xxxxxx2209|02-2021,True
5673356,388322xxxxxx2209|02-2021,True
49212830,388322xxxxxx2209|09-2021,True
61150566,388322xxxxxx2209|09-2021,True
14907360,388322xxxxxx2209|10-2018,True
25406334,388322xxxxxx2209|10-2018,True
36408038,388322xxxxxx2229|05-2021,True
14309834,388322xxxxxx2229|05-2021,True
11898190,388322xxxxxx2300|04-2019,True
5098222,388322xxxxxx2300|04-2019,True
31091192,388322xxxxxx2300|07-2021,True
23860808,388322xxxxxx2300|07-2021,True
42359298,388322xxxxxx2302|04-2021,True
34871356,388322xxxxxx2302|04-2021,True
918052,388322xxxxxx2303|02-2021,True
19938944,388322xxxxxx2303|02-2021,True
36951196,388322xxxxxx2303|04-2018,True
17020516,388322xxxxxx2303|04-2018,True
13319906,388322xxxxxx2303|06-2020,True
51724468,388322xxxxxx2303|06-2020,True
17376602,388322xxxxxx2303|06-2020,True
31196874,388322xxxxxx2303|09-2020,True
63353946,388322xxxxxx2303|09-2020,True
13095936,388322xxxxxx2303|09-2020,True
16323674,388322xxxxxx2304|03-2021,True
89810292,388322xxxxxx2304|03-2021,True
13431262,388322xxxxxx2304|03-2021,True
43962586,388322xxxxxx2309|03-2020,True
32112398,388322xxxxxx2309|03-2020,True
42232932,388322xxxxxx2309|11-2020,True
69864274,388322xxxxxx2309|11-2020,True
43390000,388322xxxxxx2322|03-2021,True
17023458,388322xxxxxx2322|03-2021,True
43454590,388322xxxxxx2322|04-2020,True
9193696,388322xxxxxx2322|04-2020,True
5179748,388322xxxxxx2400|01-2020,True
32498402,388322xxxxxx2400|01-2020,True
94936518,388322xxxxxx2401|04-2021,True
2792566,388322xxxxxx2401|04-2021,True
20501240,388322xxxxxx2402|04-2021,True
47071264,388322xxxxxx2402|04-2021,True
82109578,388322xxxxxx2402|12-2020,True
25003730,388322xxxxxx2402|12-2020,True
42597864,388322xxxxxx2403|12-2019,True
17869668,388322xxxxxx2403|12-2019,True
60562330,388322xxxxxx2403|12-2020,True
44126408,388322xxxxxx2403|12-2020,True
28576866,388322xxxxxx2404|03-2021,True
30965934,388322xxxxxx2404|03-2021,True
8611486,388322xxxxxx2404|04-2019,True
15464492,388322xxxxxx2404|04-2019,True
1713840,388322xxxxxx2404|12-2017,True
76425852,388322xxxxxx2404|12-2017,True
56633202,388322xxxxxx2404|12-2017,True
76425852,388322xxxxxx2404|12-2021,True
1713840,388322xxxxxx2404|12-2021,True
54927618,388322xxxxxx2408|07-2021,True
8781064,388322xxxxxx2408|07-2021,True
53369380,388322xxxxxx2423|11-2019,True
3940832,388322xxxxxx2423|11-2019,True
39242224,388322xxxxxx2801|02-2021,True
46187882,388322xxxxxx2801|02-2021,True
94773740,388322xxxxxx2803|04-2020,True
31761892,388322xxxxxx2803|04-2020,True
35865786,388322xxxxxx2808|08-2020,True
37291496,388322xxxxxx2808|08-2020,True
26358868,388322xxxxxx2900|09-2020,True
39522194,388322xxxxxx2900|09-2020,True
14483416,388322xxxxxx2902|06-2019,True
10235920,388322xxxxxx2902|06-2019,True
33474234,388322xxxxxx2902|06-2019,True
2943458,388322xxxxxx2902|12-2019,True
86154702,388322xxxxxx2902|12-2019,True
8905024,388322xxxxxx2903|07-2021,True
6496954,388322xxxxxx2903|07-2021,True
51092668,388322xxxxxx2903|10-2020,True
11068084,388322xxxxxx2903|10-2020,True
2430594,388322xxxxxx2908|08-2020,True
18060842,388322xxxxxx2908|08-2020,True
42695620,388322xxxxxx2909|01-2020,True
7106742,388322xxxxxx2909|01-2020,True
23227082,388322xxxxxx2909|10-2021,True
60536950,388322xxxxxx2909|10-2021,True
10606880,388322xxxxxx2909|11-2020,True
57620234,388322xxxxxx2909|11-2020,True
27705554,388322xxxxxx2923|03-2020,True
92772168,388322xxxxxx2923|03-2020,True
18665348,388322xxxxxx3008|12-2020,True
56549376,388322xxxxxx3008|12-2020,True
19867034,388322xxxxxx3009|12-2020,True
16388622,388322xxxxxx3009|12-2020,True
17123726,388322xxxxxx3102|03-2021,True
72996990,388322xxxxxx3102|03-2021,True
86787356,388322xxxxxx3104|01-2021,True
31972716,388322xxxxxx3104|01-2021,True
7038052,388322xxxxxx3129|10-2020,True
52742818,388322xxxxxx3129|10-2020,True
9671220,388322xxxxxx3200|09-2021,True
99902670,388322xxxxxx3200|09-2021,True
76904558,388322xxxxxx3202|01-2018,True
40721878,388322xxxxxx3202|01-2018,True
11288972,388322xxxxxx3202|01-2021,True
57411392,388322xxxxxx3202|01-2021,True
9828758,388322xxxxxx3202|10-2019,True
19313362,388322xxxxxx3202|10-2019,True
51333210,388322xxxxxx3203|02-2021,True
18238250,388322xxxxxx3203|02-2021,True
16337256,388322xxxxxx3204|05-2021,True
9546908,388322xxxxxx3204|05-2021,True
3626814,388322xxxxxx3222|05-2018,True
9227346,388322xxxxxx3222|05-2018,True
36908442,388322xxxxxx3223|02-2020,True
90937912,388322xxxxxx3223|02-2020,True
18764882,388322xxxxxx3224|01-2019,True
87058268,388322xxxxxx3224|01-2019,True
2040092,388322xxxxxx3300|07-2021,True
1713840,388322xxxxxx3300|07-2021,True
50266270,388322xxxxxx3301|08-2020,True
22973912,388322xxxxxx3301|08-2020,True
44691554,388322xxxxxx3302|02-2021,True
72104158,388322xxxxxx3302|02-2021,True
52095524,388322xxxxxx3302|07-2021,True
111599880,388322xxxxxx3302|07-2021,True
75469038,388322xxxxxx3302|07-2021,True
25229128,388322xxxxxx3302|10-2020,True
26929086,388322xxxxxx3302|10-2020,True
4806588,388322xxxxxx3303|03-2021,True
89331794,388322xxxxxx3303|03-2021,True
7016632,388322xxxxxx3303|11-2018,True
54288416,388322xxxxxx3303|11-2018,True
13992408,388322xxxxxx3304|11-2018,True
12544928,388322xxxxxx3304|11-2018,True
55321626,388322xxxxxx3308|09-2021,True
58853082,388322xxxxxx3308|09-2021,True
47732330,388322xxxxxx3309|04-2020,True
76146960,388322xxxxxx3309|04-2020,True
24789210,388322xxxxxx3309|04-2021,True
11764024,388322xxxxxx3309|04-2021,True
54725400,388322xxxxxx3309|04-2021,True
5670784,388322xxxxxx3309|07-2020,True
31050724,388322xxxxxx3309|07-2020,True
5678558,388322xxxxxx3309|12-2019,True
22360978,388322xxxxxx3309|12-2019,True
30040384,388322xxxxxx3402|03-2020,True
8608396,388322xxxxxx3402|03-2020,True
27226588,388322xxxxxx3409|03-2021,True
27317558,388322xxxxxx3409|03-2021,True
17578336,388322xxxxxx3422|08-2021,True
82234508,388322xxxxxx3422|08-2021,True
14179532,388322xxxxxx3802|04-2020,True
95169828,388322xxxxxx3802|04-2020,True
21815398,388322xxxxxx3900|09-2021,True
13581044,388322xxxxxx3900|09-2021,True
7259128,388322xxxxxx3900|10-2020,True
8732222,388322xxxxxx3900|10-2020,True
10405606,388322xxxxxx3902|01-2020,True
15695332,388322xxxxxx3902|01-2020,True
27379392,388322xxxxxx3902|02-2019,True
85887966,388322xxxxxx3902|02-2019,True
26225872,388322xxxxxx3902|04-2021,True
43588936,388322xxxxxx3902|04-2021,True
34785014,388322xxxxxx3902|04-2021,True
502322,388322xxxxxx3903|05-2021,True
32350880,388322xxxxxx3903|05-2021,True
6328432,388322xxxxxx3903|12-2021,True
22124984,388322xxxxxx3903|12-2021,True
44355804,388322xxxxxx3904|03-2021,True
10233256,388322xxxxxx3904|03-2021,True
18719500,388322xxxxxx3922|05-2018,True
10853856,388322xxxxxx3922|05-2018,True
2264568,388322xxxxxx4001|08-2019,True
8796114,388322xxxxxx4001|08-2019,True
38480534,388322xxxxxx4103|07-2021,True
46886602,388322xxxxxx4103|07-2021,True
32144034,388322xxxxxx4202|04-2021,True
11641760,388322xxxxxx4202|04-2021,True
64571342,388322xxxxxx4203|04-2020,True
21743910,388322xxxxxx4203|04-2020,True
